bins,aff
9,2.320146286111054
10,2.320146286111054
9,2.3180633349627615
8,2.315970345456918
9,2.3138672203691533
8,2.307496037913213
10,2.305351369446624
10,2.305351369446624
10,2.303196057420489
10,2.303196057420489
9,2.303196057420489
9,2.3010299956639813
10,2.3010299956639813
10,2.3010299956639813
9,2.298853076409707
10,2.298853076409707
10,2.296665190261531
9,2.296665190261531
10,2.294466226161593
9,2.292256071356476
9,2.287801729930226
10,2.285557309007774
9,2.2833012287035497
7,2.2833012287035497
9,2.2833012287035497
9,2.278753600952829
9,2.2764618041732443
9,2.2764618041732443
9,2.2764618041732443
10,2.27415784926368
10,2.27415784926368
9,2.271841606536499
9,2.271841606536499
10,2.271841606536499
9,2.2695129442179165
9,2.2671717284030137
10,2.2671717284030137
10,2.2648178230095364
8,2.2624510897304293
8,2.2624510897304293
9,2.2600713879850747
9,2.2576785748691846
10,2.255272505103306
9,2.255272505103306
9,2.2528530309798933
10,2.2528530309798933
9,2.250420002308894
6,2.250420002308894
9,2.250420002308894
10,2.2479732663618064
6,2.2479732663618064
10,2.2479732663618064
8,2.24551266781415
9,2.24551266781415
9,2.2430380486862944
10,2.2405492482825995
8,2.2380461031287955
9,2.2380461031287955
9,2.2355284469075487
10,2.2329961103921536
9,2.2329961103921536
10,2.230448921378274
9,2.2278867046136734
10,2.225309281725863
9,2.2227164711475833
9,2.2174839442139063
10,2.2174839442139063
10,2.2174839442139063
9,2.214843848047698
10,2.2121876044039577
10,2.2121876044039577
9,2.2121876044039577
9,2.2121876044039577
9,2.2121876044039577
10,2.2095150145426308
8,2.2095150145426308
10,2.204119982655925
10,2.1986570869544226
9,2.1958996524092336
9,2.1958996524092336
10,2.1958996524092336
8,2.1958996524092336
9,2.1958996524092336
10,2.1903316981702914
10,2.1903316981702914
9,2.187520720836463
10,2.187520720836463
6,2.187520720836463
9,2.187520720836463
9,2.187520720836463
10,2.184691430817599
9,2.184691430817599
9,2.1818435879447726
9,2.1818435879447726
10,2.1789769472931693
9,2.1789769472931693
9,2.1789769472931693
9,2.1760912590556813
10,2.1760912590556813
10,2.1760912590556813
10,2.1760912590556813
10,2.173186268412274
9,2.173186268412274
10,2.173186268412274
10,2.1702617153949575
9,2.1702617153949575
9,2.167317334748176
9,2.167317334748176
9,2.164352855784437
9,2.164352855784437
10,2.1583624920952498
10,2.1583624920952498
9,2.1583624920952498
7,2.1583624920952498
10,2.1583624920952498
10,2.155336037465062
9,2.155336037465062
9,2.155336037465062
9,2.155336037465062
9,2.1522883443830563
10,2.1522883443830563
7,2.1492191126553797
9,2.1492191126553797
9,2.146128035678238
8,2.146128035678238
10,2.146128035678238
9,2.146128035678238
10,2.146128035678238
10,2.146128035678238
10,2.146128035678238
9,2.146128035678238
10,2.143014800254095
9,2.143014800254095
9,2.1398790864012365
9,2.1398790864012365
10,2.1367205671564067
9,2.1367205671564067
9,2.1367205671564067
10,2.1335389083702174
9,2.1335389083702174
9,2.1335389083702174
10,2.1335389083702174
10,2.130333768495006
9,2.130333768495006
10,2.1271047983648077
9,2.123851640967086
9,2.123851640967086
9,2.12057393120585
10,2.12057393120585
8,2.12057393120585
8,2.1172712956557644
10,2.1172712956557644
9,2.113943352306837
10,2.113943352306837
10,2.110589710299249
10,2.110589710299249
10,2.1072099696478683
9,2.1072099696478683
10,2.1072099696478683
10,2.1072099696478683
9,2.1072099696478683
10,2.1072099696478683
9,2.103803720955957
10,2.103803720955957
10,2.103803720955957
9,2.103803720955957
9,2.100370545117563
9,2.100370545117563
10,2.100370545117563
10,2.0969100130080562
9,2.0969100130080562
8,2.0969100130080562
9,2.0969100130080562
9,2.0969100130080562
8,2.0969100130080562
10,2.093421685162235
10,2.089905111439398
9,2.089905111439398
8,2.089905111439398
10,2.0863598306747484
10,2.08278537031645
9,2.08278537031645
8,2.08278537031645
10,2.08278537031645
9,2.08278537031645
10,2.08278537031645
9,2.08278537031645
9,2.08278537031645
9,2.075546961392531
8,2.075546961392531
10,2.075546961392531
6,2.075546961392531
10,2.075546961392531
9,2.075546961392531
9,2.075546961392531
9,2.075546961392531
9,2.0718820073061255
10,2.0718820073061255
10,2.0718820073061255
10,2.0718820073061255
10,2.0718820073061255
8,2.0681858617461617
9,2.0644579892269186
9,2.0644579892269186
8,2.0644579892269186
9,2.0644579892269186
9,2.0644579892269186
10,2.060697840353612
9,2.060697840353612
8,2.060697840353612
9,2.060697840353612
9,2.060697840353612
9,2.060697840353612
10,2.060697840353612
9,2.060697840353612
9,2.0569048513364727
8,2.0569048513364727
10,2.0492180226701815
10,2.0492180226701815
10,2.0492180226701815
9,2.0453229787866576
10,2.0453229787866576
9,2.0453229787866576
9,2.041392685158225
9,2.041392685158225
10,2.041392685158225
9,2.041392685158225
9,2.037426497940624
10,2.037426497940624
10,2.037426497940624
7,2.037426497940624
10,2.037426497940624
10,2.037426497940624
9,2.037426497940624
8,2.037426497940624
8,2.03342375548695
10,2.03342375548695
9,2.03342375548695
9,2.03342375548695
9,2.03342375548695
10,2.03342375548695
9,2.0293837776852097
9,2.0293837776852097
10,2.0253058652647704
9,2.0253058652647704
10,2.0253058652647704
10,2.0253058652647704
9,2.0211892990699383
9,2.0211892990699383
10,2.0211892990699383
10,2.0211892990699383
9,2.0211892990699383
10,2.0170333392987803
10,2.0170333392987803
10,2.0170333392987803
9,2.0170333392987803
9,2.0170333392987803
10,2.0170333392987803
10,2.0086001717619175
9,2.0086001717619175
10,2.0086001717619175
10,2.0086001717619175
9,2.0086001717619175
10,2.0086001717619175
10,2.0
10,2.0
9,2.0
9,2.0
9,2.0
10,2.0
10,1.99563519459755
10,1.99563519459755
9,1.99563519459755
9,1.99563519459755
10,1.9912260756924949
10,1.9912260756924949
9,1.9912260756924949
9,1.9912260756924949
10,1.9867717342662448
10,1.9867717342662448
9,1.9867717342662448
10,1.9867717342662448
9,1.9867717342662448
10,1.9867717342662448
10,1.9777236052888478
10,1.9777236052888478
9,1.9777236052888478
9,1.9731278535996986
9,1.9731278535996986
9,1.9731278535996986
9,1.968482948553935
10,1.968482948553935
10,1.968482948553935
9,1.968482948553935
9,1.968482948553935
8,1.968482948553935
10,1.968482948553935
9,1.9637878273455553
10,1.9590413923210936
6,1.9590413923210936
9,1.9590413923210936
9,1.9590413923210936
10,1.9590413923210936
10,1.9542425094393248
10,1.9542425094393248
9,1.9542425094393248
10,1.9493900066449128
8,1.9493900066449128
10,1.9493900066449128
10,1.9444826721501687
8,1.9444826721501687
10,1.9444826721501687
9,1.9444826721501687
10,1.9395192526186185
10,1.9395192526186185
10,1.9395192526186185
9,1.9395192526186185
10,1.9395192526186185
9,1.9395192526186185
9,1.9344984512435677
10,1.9344984512435677
10,1.9344984512435677
9,1.9344984512435677
10,1.9294189257142929
10,1.9294189257142929
8,1.9242792860618816
9,1.9242792860618816
9,1.9242792860618816
9,1.9242792860618816
9,1.9242792860618816
10,1.9242792860618816
10,1.9242792860618816
10,1.9242792860618816
10,1.919078092376074
9,1.919078092376074
10,1.919078092376074
10,1.919078092376074
10,1.919078092376074
9,1.9138138523837167
9,1.9138138523837167
10,1.9138138523837167
10,1.9138138523837167
10,1.9138138523837167
10,1.9138138523837167
8,1.9138138523837167
9,1.9138138523837167
10,1.9138138523837167
9,1.9138138523837167
10,1.9138138523837167
10,1.9138138523837167
9,1.9084850188786497
9,1.9084850188786497
10,1.9084850188786497
9,1.9084850188786497
10,1.9084850188786497
10,1.9084850188786497
8,1.9030899869919435
10,1.9030899869919435
10,1.9030899869919435
10,1.9030899869919435
8,1.8976270912904414
9,1.8976270912904414
10,1.8976270912904414
8,1.8976270912904414
9,1.8976270912904414
9,1.8976270912904414
9,1.8976270912904414
10,1.8976270912904414
10,1.8920946026904804
9,1.8920946026904804
10,1.8920946026904804
10,1.8920946026904804
10,1.8920946026904804
10,1.8920946026904804
9,1.8864907251724818
10,1.8864907251724818
10,1.8864907251724818
9,1.8864907251724818
10,1.8808135922807914
10,1.8808135922807914
9,1.8750612633917
9,1.8750612633917
10,1.8750612633917
10,1.8750612633917
10,1.8692317197309762
10,1.8692317197309762
10,1.8692317197309762
10,1.863322860120456
10,1.863322860120456
9,1.863322860120456
8,1.8573324964312685
9,1.8573324964312685
10,1.8573324964312685
8,1.8512583487190752
9,1.8512583487190752
9,1.8512583487190752
10,1.845098040014257
10,1.845098040014257
9,1.845098040014257
10,1.845098040014257
10,1.845098040014257
9,1.845098040014257
10,1.845098040014257
9,1.845098040014257
9,1.8388490907372552
9,1.8388490907372552
8,1.8388490907372552
10,1.8388490907372552
10,1.8325089127062364
10,1.8325089127062364
9,1.8325089127062364
9,1.8325089127062364
10,1.8325089127062364
10,1.8325089127062364
10,1.8325089127062364
9,1.8325089127062364
10,1.8325089127062364
9,1.8325089127062364
10,1.8260748027008264
9,1.8260748027008264
9,1.8260748027008264
8,1.8260748027008264
10,1.8195439355418688
8,1.8195439355418688
10,1.8195439355418688
10,1.8195439355418688
9,1.8195439355418688
10,1.8195439355418688
10,1.8129133566428555
9,1.8129133566428555
9,1.8129133566428555
10,1.806179973983887
10,1.806179973983887
9,1.806179973983887
10,1.806179973983887
9,1.806179973983887
9,1.806179973983887
10,1.7993405494535817
9,1.7993405494535817
10,1.792391689498254
9,1.792391689498254
10,1.792391689498254
9,1.792391689498254
9,1.7853298350107671
9,1.7853298350107671
9,1.7853298350107671
8,1.7853298350107671
9,1.7781512503836436
10,1.7781512503836436
10,1.7781512503836436
9,1.7781512503836436
9,1.7781512503836436
10,1.7708520116421442
10,1.7708520116421442
9,1.7708520116421442
10,1.7708520116421442
10,1.7634279935629373
10,1.7634279935629373
9,1.7634279935629373
10,1.7634279935629373
9,1.7634279935629373
10,1.7634279935629373
10,1.7634279935629373
9,1.7634279935629373
9,1.7634279935629373
10,1.7634279935629373
7,1.7634279935629373
10,1.7558748556724915
9,1.7558748556724915
10,1.7558748556724915
10,1.7558748556724915
10,1.7558748556724915
8,1.7558748556724915
9,1.7558748556724915
10,1.7558748556724915
10,1.7558748556724915
10,1.7558748556724915
9,1.7558748556724915
9,1.7481880270062005
10,1.7481880270062005
10,1.7481880270062005
10,1.7481880270062005
10,1.7481880270062005
8,1.7481880270062005
10,1.7481880270062005
9,1.7481880270062005
9,1.7481880270062005
9,1.7481880270062005
9,1.7481880270062005
9,1.7481880270062005
9,1.7481880270062005
9,1.7403626894942439
9,1.7403626894942439
10,1.7403626894942439
10,1.7403626894942439
8,1.7403626894942439
10,1.7323937598229686
10,1.7323937598229686
9,1.7323937598229686
9,1.7323937598229686
10,1.7323937598229686
10,1.7323937598229686
10,1.7323937598229686
9,1.7242758696007892
9,1.7242758696007892
10,1.7242758696007892
9,1.7242758696007892
10,1.7242758696007892
9,1.7160033436347992
10,1.7160033436347992
9,1.7160033436347992
9,1.7160033436347992
10,1.7160033436347992
10,1.7160033436347992
10,1.7160033436347992
10,1.7160033436347992
10,1.7075701760979363
10,1.7075701760979363
10,1.7075701760979363
9,1.6989700043360187
9,1.6989700043360187
10,1.6989700043360187
10,1.6989700043360187
10,1.6989700043360187
10,1.6989700043360187
10,1.6989700043360187
10,1.6989700043360187
10,1.6901960800285136
10,1.6901960800285136
10,1.6901960800285136
9,1.6901960800285136
10,1.6901960800285136
9,1.6901960800285136
10,1.6901960800285136
10,1.6901960800285136
10,1.6901960800285136
8,1.6901960800285136
9,1.6901960800285136
7,1.6901960800285136
10,1.6901960800285136
8,1.6901960800285136
10,1.6901960800285136
9,1.6901960800285136
10,1.6901960800285136
10,1.6812412373755872
10,1.6812412373755872
10,1.6812412373755872
10,1.6812412373755872
10,1.6812412373755872
10,1.6812412373755872
10,1.6812412373755872
10,1.6812412373755872
8,1.6812412373755872
9,1.6812412373755872
10,1.6812412373755872
10,1.6720978579357175
10,1.6720978579357175
9,1.6720978579357175
10,1.6720978579357175
10,1.6720978579357175
10,1.6720978579357175
10,1.6720978579357175
10,1.662757831681574
10,1.662757831681574
10,1.662757831681574
10,1.662757831681574
10,1.662757831681574
9,1.6532125137753437
9,1.6532125137753437
10,1.6532125137753437
7,1.6532125137753437
9,1.6532125137753437
10,1.6532125137753437
10,1.6532125137753437
9,1.6532125137753437
10,1.6532125137753437
10,1.6532125137753437
10,1.6532125137753437
10,1.6434526764861874
10,1.6434526764861874
9,1.6434526764861874
10,1.6434526764861874
10,1.6434526764861874
10,1.6434526764861874
10,1.6434526764861874
8,1.6434526764861874
10,1.6434526764861874
7,1.6434526764861874
10,1.6434526764861874
10,1.6434526764861874
9,1.6434526764861874
10,1.6434526764861874
9,1.6434526764861874
10,1.6434526764861874
10,1.6334684555795866
9,1.6334684555795866
10,1.6334684555795866
10,1.6334684555795866
10,1.6334684555795866
10,1.6334684555795866
8,1.6334684555795866
10,1.6334684555795866
9,1.6232492903979006
6,1.6232492903979006
10,1.6232492903979006
10,1.6232492903979006
10,1.6232492903979006
10,1.6232492903979006
9,1.6232492903979006
10,1.6127838567197355
10,1.6127838567197355
10,1.6127838567197355
8,1.6127838567197355
10,1.6127838567197355
10,1.6127838567197355
7,1.6127838567197355
8,1.6127838567197355
10,1.6127838567197355
10,1.6127838567197355
10,1.6127838567197355
10,1.6127838567197355
9,1.6127838567197355
10,1.6127838567197355
9,1.6020599913279625
10,1.6020599913279625
10,1.6020599913279625
10,1.6020599913279625
10,1.6020599913279625
8,1.6020599913279625
10,1.6020599913279625
10,1.6020599913279625
10,1.6020599913279625
9,1.6020599913279625
10,1.6020599913279625
10,1.6020599913279625
10,1.6020599913279625
9,1.591064607026499
10,1.591064607026499
10,1.591064607026499
10,1.591064607026499
10,1.591064607026499
9,1.591064607026499
10,1.591064607026499
10,1.591064607026499
9,1.591064607026499
10,1.5797835966168101
10,1.5797835966168101
10,1.5797835966168101
10,1.5797835966168101
10,1.5797835966168101
10,1.5797835966168101
10,1.5797835966168101
10,1.5797835966168101
10,1.5797835966168101
10,1.5797835966168101
10,1.5797835966168101
10,1.5797835966168101
10,1.5797835966168101
10,1.5797835966168101
10,1.5797835966168101
10,1.568201724066995
9,1.568201724066995
10,1.568201724066995
10,1.568201724066995
10,1.568201724066995
10,1.568201724066995
10,1.568201724066995
10,1.568201724066995
10,1.568201724066995
10,1.568201724066995
9,1.568201724066995
10,1.568201724066995
9,1.568201724066995
10,1.568201724066995
10,1.568201724066995
6,1.5563025007672873
10,1.5563025007672873
7,1.5563025007672873
10,1.5563025007672873
10,1.5563025007672873
10,1.5563025007672873
8,1.5563025007672873
10,1.5563025007672873
10,1.5563025007672873
9,1.5563025007672873
7,1.5563025007672873
8,1.5563025007672873
10,1.5563025007672873
8,1.5563025007672873
9,1.5563025007672873
9,1.5563025007672873
10,1.5440680443502757
10,1.5440680443502757
10,1.5440680443502757
8,1.5440680443502757
10,1.5440680443502757
10,1.5440680443502757
9,1.5440680443502757
9,1.5440680443502757
10,1.5440680443502757
9,1.5440680443502757
10,1.5440680443502757
9,1.5440680443502757
10,1.5440680443502757
10,1.5440680443502757
9,1.5440680443502757
10,1.5440680443502757
10,1.5440680443502757
10,1.5440680443502757
9,1.5440680443502757
10,1.5440680443502757
10,1.5440680443502757
10,1.5440680443502757
10,1.5440680443502757
10,1.5314789170422551
10,1.5314789170422551
10,1.5314789170422551
10,1.5314789170422551
10,1.5314789170422551
9,1.5314789170422551
9,1.5314789170422551
9,1.5314789170422551
10,1.5314789170422551
10,1.5314789170422551
10,1.5314789170422551
10,1.5314789170422551
9,1.5314789170422551
10,1.5314789170422551
10,1.5314789170422551
10,1.5314789170422551
10,1.5314789170422551
10,1.5185139398778875
9,1.5185139398778875
10,1.5185139398778875
8,1.5185139398778875
10,1.5185139398778875
10,1.5185139398778875
10,1.5185139398778875
10,1.5185139398778875
10,1.5185139398778875
10,1.5185139398778875
10,1.5185139398778875
10,1.5185139398778875
9,1.5185139398778875
10,1.5185139398778875
10,1.5185139398778875
10,1.5185139398778875
10,1.5185139398778875
9,1.5185139398778875
10,1.5185139398778875
10,1.5185139398778875
10,1.5185139398778875
10,1.5185139398778875
9,1.5185139398778875
10,1.5185139398778875
10,1.5185139398778875
10,1.5185139398778875
10,1.5185139398778875
10,1.505149978319906
9,1.505149978319906
10,1.505149978319906
10,1.505149978319906
9,1.505149978319906
10,1.505149978319906
10,1.505149978319906
10,1.505149978319906
10,1.505149978319906
9,1.505149978319906
10,1.505149978319906
8,1.505149978319906
9,1.505149978319906
10,1.505149978319906
9,1.505149978319906
9,1.505149978319906
10,1.505149978319906
10,1.505149978319906
10,1.505149978319906
10,1.505149978319906
10,1.505149978319906
9,1.4913616938342726
10,1.4913616938342726
10,1.4913616938342726
10,1.4913616938342726
8,1.4913616938342726
9,1.4913616938342726
10,1.4913616938342726
9,1.4913616938342726
10,1.4913616938342726
10,1.4913616938342726
9,1.4913616938342726
9,1.4913616938342726
10,1.4913616938342726
10,1.4913616938342726
10,1.4913616938342726
10,1.4913616938342726
10,1.4913616938342726
10,1.4913616938342726
9,1.4913616938342726
10,1.4913616938342726
10,1.4913616938342726
10,1.4913616938342726
10,1.4913616938342726
10,1.4913616938342726
10,1.4913616938342726
10,1.4913616938342726
10,1.4913616938342726
10,1.4913616938342726
10,1.4913616938342726
9,1.4913616938342726
10,1.4913616938342726
10,1.4913616938342726
9,1.4771212547196624
10,1.4771212547196624
10,1.4771212547196624
10,1.4771212547196624
10,1.4771212547196624
10,1.4771212547196624
10,1.4771212547196624
10,1.4771212547196624
10,1.4771212547196624
10,1.4771212547196624
10,1.4771212547196624
10,1.4771212547196624
10,1.4771212547196624
10,1.4771212547196624
10,1.4771212547196624
10,1.4771212547196624
8,1.4771212547196624
10,1.4771212547196624
10,1.4771212547196624
10,1.4771212547196624
10,1.4771212547196624
10,1.462397997898956
10,1.462397997898956
10,1.462397997898956
10,1.462397997898956
10,1.462397997898956
10,1.462397997898956
10,1.462397997898956
10,1.462397997898956
10,1.462397997898956
8,1.462397997898956
10,1.462397997898956
10,1.462397997898956
9,1.462397997898956
10,1.462397997898956
9,1.462397997898956
9,1.462397997898956
10,1.462397997898956
10,1.462397997898956
10,1.462397997898956
10,1.462397997898956
10,1.462397997898956
10,1.462397997898956
10,1.462397997898956
10,1.462397997898956
10,1.462397997898956
10,1.4471580313422192
10,1.4471580313422192
10,1.4471580313422192
10,1.4471580313422192
10,1.4471580313422192
10,1.4471580313422192
10,1.4471580313422192
10,1.4471580313422192
10,1.4471580313422192
10,1.4471580313422192
10,1.4471580313422192
10,1.4471580313422192
10,1.4471580313422192
10,1.4471580313422192
10,1.4471580313422192
10,1.4471580313422192
10,1.4471580313422192
10,1.4471580313422192
10,1.4471580313422192
10,1.4471580313422192
10,1.4313637641589874
10,1.4313637641589874
10,1.4313637641589874
10,1.4313637641589874
10,1.4313637641589874
10,1.4313637641589874
10,1.4313637641589874
10,1.4313637641589874
10,1.4313637641589874
10,1.4313637641589874
10,1.4313637641589874
10,1.4313637641589874
10,1.4313637641589874
10,1.4313637641589874
10,1.4313637641589874
8,1.4313637641589874
10,1.4313637641589874
9,1.4313637641589874
10,1.4313637641589874
9,1.4313637641589874
10,1.4313637641589874
9,1.4313637641589874
10,1.4313637641589874
10,1.4313637641589874
10,1.4313637641589874
10,1.4313637641589874
10,1.4313637641589874
10,1.4313637641589874
10,1.4313637641589874
10,1.414973347970818
10,1.414973347970818
10,1.414973347970818
10,1.414973347970818
10,1.414973347970818
9,1.414973347970818
10,1.414973347970818
10,1.414973347970818
10,1.414973347970818
10,1.414973347970818
10,1.414973347970818
10,1.414973347970818
9,1.414973347970818
10,1.414973347970818
10,1.414973347970818
10,1.414973347970818
10,1.414973347970818
10,1.414973347970818
10,1.414973347970818
10,1.414973347970818
10,1.414973347970818
10,1.414973347970818
8,1.414973347970818
10,1.414973347970818
10,1.414973347970818
10,1.414973347970818
10,1.414973347970818
10,1.3979400086720377
10,1.3979400086720377
10,1.3979400086720377
10,1.3979400086720377
10,1.3979400086720377
9,1.3979400086720377
10,1.3979400086720377
10,1.3979400086720377
10,1.3979400086720377
10,1.3979400086720377
10,1.3979400086720377
10,1.3979400086720377
9,1.3979400086720377
9,1.3979400086720377
9,1.3979400086720377
10,1.3979400086720377
10,1.3979400086720377
9,1.3979400086720377
9,1.3979400086720377
10,1.3979400086720377
10,1.3979400086720377
10,1.3979400086720377
10,1.3979400086720377
10,1.3979400086720377
10,1.3979400086720377
9,1.380211241711606
9,1.380211241711606
10,1.380211241711606
9,1.380211241711606
9,1.380211241711606
10,1.380211241711606
10,1.380211241711606
10,1.380211241711606
9,1.380211241711606
10,1.380211241711606
9,1.380211241711606
10,1.380211241711606
10,1.380211241711606
10,1.380211241711606
10,1.380211241711606
10,1.380211241711606
10,1.380211241711606
10,1.380211241711606
9,1.380211241711606
10,1.380211241711606
10,1.380211241711606
10,1.380211241711606
10,1.380211241711606
10,1.380211241711606
10,1.380211241711606
10,1.380211241711606
9,1.380211241711606
9,1.380211241711606
10,1.380211241711606
10,1.380211241711606
10,1.380211241711606
10,1.380211241711606
9,1.380211241711606
10,1.380211241711606
10,1.380211241711606
9,1.380211241711606
10,1.3617278360175928
10,1.3617278360175928
10,1.3617278360175928
9,1.3617278360175928
10,1.3617278360175928
10,1.3617278360175928
10,1.3617278360175928
10,1.3617278360175928
10,1.3617278360175928
9,1.3617278360175928
10,1.3617278360175928
10,1.3617278360175928
9,1.3617278360175928
10,1.3617278360175928
10,1.3617278360175928
10,1.3617278360175928
10,1.3617278360175928
10,1.3617278360175928
10,1.3617278360175928
9,1.3617278360175928
10,1.3617278360175928
9,1.3617278360175928
10,1.3617278360175928
10,1.3617278360175928
10,1.3617278360175928
10,1.3617278360175928
10,1.3617278360175928
10,1.3617278360175928
10,1.3617278360175928
9,1.3617278360175928
10,1.3617278360175928
9,1.3617278360175928
10,1.3617278360175928
10,1.3617278360175928
10,1.3617278360175928
10,1.3617278360175928
10,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
9,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
9,1.3424226808222062
9,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
8,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
9,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
9,1.3424226808222062
8,1.3424226808222062
9,1.3424226808222062
10,1.3424226808222062
9,1.3424226808222062
10,1.3424226808222062
10,1.3424226808222062
10,1.3222192947339193
9,1.3222192947339193
9,1.3222192947339193
9,1.3222192947339193
10,1.3222192947339193
9,1.3222192947339193
10,1.3222192947339193
10,1.3222192947339193
10,1.3222192947339193
10,1.3222192947339193
10,1.3222192947339193
9,1.3222192947339193
9,1.3222192947339193
10,1.3222192947339193
10,1.3222192947339193
9,1.3222192947339193
10,1.3222192947339193
10,1.3222192947339193
10,1.3222192947339193
10,1.3222192947339193
10,1.3222192947339193
9,1.3222192947339193
10,1.3222192947339193
9,1.3222192947339193
10,1.3222192947339193
9,1.3222192947339193
10,1.3222192947339193
9,1.3222192947339193
10,1.3222192947339193
10,1.3222192947339193
10,1.3222192947339193
10,1.3222192947339193
10,1.3222192947339193
10,1.3222192947339193
10,1.3222192947339193
9,1.3222192947339193
10,1.3222192947339193
10,1.3222192947339193
10,1.3222192947339193
10,1.3222192947339193
10,1.3222192947339193
10,1.3010299956639813
10,1.3010299956639813
10,1.3010299956639813
9,1.3010299956639813
10,1.3010299956639813
9,1.3010299956639813
10,1.3010299956639813
10,1.3010299956639813
10,1.3010299956639813
10,1.3010299956639813
10,1.3010299956639813
10,1.3010299956639813
10,1.3010299956639813
10,1.3010299956639813
10,1.3010299956639813
10,1.3010299956639813
10,1.3010299956639813
9,1.3010299956639813
8,1.3010299956639813
10,1.3010299956639813
9,1.3010299956639813
9,1.3010299956639813
10,1.3010299956639813
10,1.3010299956639813
10,1.3010299956639813
10,1.3010299956639813
10,1.3010299956639813
10,1.3010299956639813
8,1.3010299956639813
10,1.3010299956639813
9,1.3010299956639813
9,1.3010299956639813
10,1.3010299956639813
10,1.3010299956639813
10,1.3010299956639813
10,1.3010299956639813
9,1.3010299956639813
10,1.3010299956639813
9,1.3010299956639813
10,1.3010299956639813
10,1.3010299956639813
10,1.3010299956639813
10,1.3010299956639813
10,1.3010299956639813
10,1.3010299956639813
10,1.3010299956639813
10,1.3010299956639813
10,1.3010299956639813
