bins,aff
10,3.0224283711854865
9,2.8312296938670634
9,2.4216039268698313
9,2.4082399653118496
10,2.3242824552976926
9,2.307496037913213
10,2.3010299956639813
10,2.3010299956639813
9,2.298853076409707
10,2.296665190261531
9,2.292256071356476
10,2.287801729930226
10,2.285557309007774
10,2.271841606536499
8,2.2695129442179165
10,2.2695129442179165
9,2.2671717284030137
10,2.2671717284030137
10,2.2648178230095364
10,2.2648178230095364
10,2.2528530309798933
9,2.2479732663618064
9,2.2355284469075487
10,2.2278867046136734
9,2.2227164711475833
9,2.2174839442139063
10,2.214843848047698
9,2.214843848047698
9,2.2121876044039577
10,2.2095150145426308
10,2.2068258760318495
9,2.2068258760318495
10,2.204119982655925
10,2.2013971243204513
9,2.1958996524092336
10,2.1931245983544616
10,2.1903316981702914
10,2.187520720836463
10,2.187520720836463
10,2.184691430817599
10,2.184691430817599
10,2.184691430817599
10,2.1789769472931693
10,2.1789769472931693
9,2.173186268412274
10,2.1702617153949575
10,2.1702617153949575
10,2.167317334748176
10,2.164352855784437
10,2.161368002234975
10,2.161368002234975
10,2.1583624920952498
10,2.155336037465062
10,2.155336037465062
10,2.155336037465062
10,2.1492191126553797
10,2.1492191126553797
10,2.146128035678238
9,2.146128035678238
10,2.143014800254095
10,2.143014800254095
10,2.143014800254095
10,2.1398790864012365
10,2.1367205671564067
10,2.1367205671564067
10,2.1367205671564067
10,2.1367205671564067
10,2.1367205671564067
10,2.1335389083702174
10,2.1335389083702174
10,2.1335389083702174
10,2.1335389083702174
10,2.130333768495006
10,2.130333768495006
10,2.130333768495006
10,2.1271047983648077
9,2.1271047983648077
10,2.123851640967086
10,2.123851640967086
8,2.123851640967086
10,2.12057393120585
10,2.12057393120585
10,2.1172712956557644
10,2.1172712956557644
10,2.1172712956557644
10,2.113943352306837
10,2.110589710299249
10,2.110589710299249
10,2.1072099696478683
10,2.103803720955957
10,2.103803720955957
10,2.100370545117563
10,2.100370545117563
10,2.100370545117563
10,2.0969100130080562
10,2.0969100130080562
10,2.093421685162235
9,2.089905111439398
9,2.089905111439398
10,2.089905111439398
10,2.0863598306747484
10,2.0863598306747484
10,2.08278537031645
10,2.08278537031645
10,2.08278537031645
10,2.08278537031645
10,2.08278537031645
10,2.08278537031645
10,2.0791812460476247
10,2.0791812460476247
10,2.0791812460476247
10,2.075546961392531
7,2.075546961392531
10,2.075546961392531
10,2.075546961392531
10,2.075546961392531
10,2.075546961392531
10,2.0718820073061255
10,2.0681858617461617
10,2.0681858617461617
10,2.0681858617461617
9,2.0681858617461617
9,2.0681858617461617
10,2.0644579892269186
10,2.060697840353612
10,2.060697840353612
10,2.060697840353612
10,2.060697840353612
10,2.0569048513364727
10,2.0569048513364727
10,2.0569048513364727
10,2.05307844348342
7,2.05307844348342
10,2.05307844348342
7,2.05307844348342
10,2.05307844348342
10,2.05307844348342
10,2.05307844348342
10,2.0492180226701815
9,2.0492180226701815
9,2.0492180226701815
10,2.0492180226701815
10,2.0492180226701815
10,2.0492180226701815
10,2.0492180226701815
10,2.0453229787866576
10,2.0453229787866576
10,2.0453229787866576
10,2.0453229787866576
10,2.0453229787866576
9,2.041392685158225
10,2.041392685158225
10,2.041392685158225
10,2.041392685158225
9,2.041392685158225
9,2.041392685158225
10,2.041392685158225
9,2.037426497940624
10,2.037426497940624
10,2.037426497940624
10,2.037426497940624
10,2.037426497940624
10,2.03342375548695
10,2.03342375548695
10,2.03342375548695
10,2.03342375548695
9,2.03342375548695
10,2.03342375548695
10,2.0293837776852097
10,2.0293837776852097
10,2.0293837776852097
10,2.0293837776852097
10,2.0293837776852097
10,2.0293837776852097
10,2.0253058652647704
10,2.0253058652647704
10,2.0253058652647704
9,2.0253058652647704
9,2.0253058652647704
10,2.0253058652647704
10,2.0253058652647704
10,2.0211892990699383
10,2.0211892990699383
10,2.0211892990699383
10,2.0211892990699383
10,2.0211892990699383
9,2.0211892990699383
10,2.0170333392987803
10,2.0170333392987803
10,2.0170333392987803
10,2.0170333392987803
10,2.0170333392987803
10,2.0170333392987803
10,2.0170333392987803
10,2.012837224705172
10,2.012837224705172
10,2.012837224705172
10,2.012837224705172
10,2.012837224705172
9,2.012837224705172
10,2.012837224705172
9,2.012837224705172
10,2.012837224705172
10,2.012837224705172
10,2.0086001717619175
10,2.0086001717619175
10,2.0086001717619175
10,2.0086001717619175
10,2.0086001717619175
10,2.0086001717619175
10,2.0086001717619175
9,2.0086001717619175
10,2.0086001717619175
10,2.0086001717619175
10,2.0043213737826426
9,2.0043213737826426
10,2.0043213737826426
10,2.0043213737826426
10,2.0043213737826426
10,2.0043213737826426
10,2.0043213737826426
10,2.0
10,2.0
10,2.0
10,2.0
10,2.0
10,2.0
10,2.0
10,2.0
9,2.0
10,2.0
10,1.99563519459755
10,1.99563519459755
10,1.99563519459755
10,1.99563519459755
10,1.99563519459755
10,1.99563519459755
10,1.99563519459755
10,1.99563519459755
10,1.99563519459755
8,1.99563519459755
10,1.99563519459755
10,1.99563519459755
10,1.99563519459755
10,1.9912260756924949
10,1.9912260756924949
10,1.9912260756924949
10,1.9912260756924949
10,1.9912260756924949
10,1.9912260756924949
10,1.9912260756924949
10,1.9912260756924949
10,1.9867717342662448
10,1.9867717342662448
10,1.9867717342662448
10,1.9867717342662448
10,1.9867717342662448
10,1.9867717342662448
9,1.9867717342662448
10,1.9867717342662448
10,1.9867717342662448
10,1.9822712330395684
10,1.9822712330395684
10,1.9822712330395684
9,1.9822712330395684
10,1.9822712330395684
10,1.9822712330395684
10,1.9822712330395684
10,1.9822712330395684
10,1.9822712330395684
10,1.9822712330395684
10,1.9822712330395684
10,1.9777236052888478
10,1.9777236052888478
10,1.9777236052888478
10,1.9777236052888478
10,1.9777236052888478
10,1.9777236052888478
10,1.9777236052888478
10,1.9777236052888478
10,1.9777236052888478
10,1.9777236052888478
10,1.9777236052888478
10,1.9777236052888478
10,1.9731278535996986
10,1.9731278535996986
10,1.9731278535996986
10,1.9731278535996986
9,1.9731278535996986
9,1.9731278535996986
10,1.9731278535996986
10,1.9731278535996986
10,1.9731278535996986
10,1.9731278535996986
10,1.9731278535996986
9,1.9731278535996986
10,1.9731278535996986
10,1.9731278535996986
10,1.9731278535996986
10,1.968482948553935
10,1.968482948553935
10,1.968482948553935
10,1.968482948553935
10,1.968482948553935
8,1.968482948553935
10,1.968482948553935
10,1.968482948553935
10,1.968482948553935
10,1.968482948553935
10,1.968482948553935
10,1.968482948553935
10,1.968482948553935
10,1.968482948553935
10,1.968482948553935
10,1.968482948553935
10,1.968482948553935
9,1.9637878273455553
10,1.9637878273455553
10,1.9637878273455553
10,1.9637878273455553
10,1.9637878273455553
10,1.9637878273455553
10,1.9637878273455553
10,1.9637878273455553
10,1.9590413923210936
10,1.9590413923210936
10,1.9590413923210936
9,1.9590413923210936
10,1.9590413923210936
10,1.9590413923210936
10,1.9590413923210936
10,1.9590413923210936
9,1.9590413923210936
10,1.9590413923210936
10,1.9590413923210936
10,1.9542425094393248
9,1.9542425094393248
10,1.9542425094393248
10,1.9542425094393248
10,1.9542425094393248
10,1.9542425094393248
8,1.9542425094393248
10,1.9542425094393248
10,1.9542425094393248
10,1.9542425094393248
10,1.9542425094393248
9,1.9542425094393248
10,1.9542425094393248
10,1.9493900066449128
10,1.9493900066449128
10,1.9493900066449128
10,1.9493900066449128
10,1.9493900066449128
10,1.9493900066449128
10,1.9493900066449128
10,1.9493900066449128
10,1.9493900066449128
10,1.9493900066449128
10,1.9493900066449128
10,1.9493900066449128
10,1.9493900066449128
10,1.9493900066449128
10,1.9493900066449128
10,1.9493900066449128
10,1.9444826721501687
10,1.9444826721501687
10,1.9444826721501687
10,1.9444826721501687
10,1.9444826721501687
10,1.9444826721501687
10,1.9444826721501687
10,1.9444826721501687
10,1.9444826721501687
10,1.9444826721501687
10,1.9444826721501687
10,1.9444826721501687
10,1.9444826721501687
10,1.9444826721501687
10,1.9395192526186185
10,1.9395192526186185
10,1.9395192526186185
10,1.9395192526186185
10,1.9395192526186185
10,1.9395192526186185
10,1.9395192526186185
10,1.9395192526186185
10,1.9395192526186185
10,1.9395192526186185
10,1.9395192526186185
10,1.9395192526186185
10,1.9395192526186185
10,1.9395192526186185
10,1.9344984512435677
10,1.9344984512435677
10,1.9344984512435677
10,1.9344984512435677
10,1.9344984512435677
10,1.9344984512435677
10,1.9344984512435677
10,1.9344984512435677
10,1.9344984512435677
10,1.9344984512435677
10,1.9344984512435677
10,1.9344984512435677
10,1.9344984512435677
10,1.9344984512435677
10,1.9344984512435677
10,1.9344984512435677
10,1.9344984512435677
10,1.9344984512435677
10,1.9344984512435677
9,1.9344984512435677
10,1.9344984512435677
10,1.9344984512435677
9,1.9344984512435677
10,1.9294189257142929
10,1.9294189257142929
10,1.9294189257142929
10,1.9294189257142929
10,1.9294189257142929
10,1.9294189257142929
10,1.9294189257142929
10,1.9294189257142929
10,1.9294189257142929
10,1.9294189257142929
10,1.9294189257142929
10,1.9294189257142929
10,1.9294189257142929
10,1.9294189257142929
10,1.9294189257142929
10,1.9294189257142929
6,1.9294189257142929
10,1.9294189257142929
10,1.9294189257142929
10,1.9242792860618816
10,1.9242792860618816
10,1.9242792860618816
10,1.9242792860618816
10,1.9242792860618816
10,1.9242792860618816
9,1.9242792860618816
10,1.9242792860618816
10,1.9242792860618816
10,1.9242792860618816
10,1.9242792860618816
10,1.9242792860618816
10,1.9242792860618816
10,1.9242792860618816
10,1.9242792860618816
8,1.9242792860618816
10,1.9242792860618816
10,1.9242792860618816
10,1.9242792860618816
10,1.9242792860618816
10,1.9242792860618816
10,1.9242792860618816
10,1.9242792860618816
10,1.9242792860618816
10,1.919078092376074
10,1.919078092376074
10,1.919078092376074
10,1.919078092376074
9,1.919078092376074
10,1.919078092376074
10,1.919078092376074
10,1.919078092376074
10,1.919078092376074
10,1.919078092376074
10,1.919078092376074
10,1.919078092376074
10,1.919078092376074
10,1.919078092376074
10,1.919078092376074
10,1.919078092376074
10,1.919078092376074
10,1.919078092376074
10,1.9138138523837167
10,1.9138138523837167
10,1.9138138523837167
10,1.9138138523837167
9,1.9138138523837167
10,1.9138138523837167
10,1.9138138523837167
10,1.9138138523837167
10,1.9138138523837167
10,1.9138138523837167
