epoch	loss	acc	auc_roc	val_loss	val_acc	val_auc_roc
1	0.6931710243225098	0.5000818967819214	0.4904863238334656	0.6930814981460571	0.5	0.5387506484985352
2	0.6929656863212585	0.5	0.5865550637245178	0.6930068135261536	0.5	0.5518093109130859
3	0.692811906337738	0.5	0.6293866634368896	0.6929106116294861	0.5002619624137878	0.5579717755317688
4	0.6926054358482361	0.5012935400009155	0.63773113489151	0.6928496360778809	0.5	0.5610457062721252
5	0.6924015879631042	0.5	0.6469507217407227	0.6926795244216919	0.5431621670722961	0.5611063838005066
6	0.6921000480651855	0.607856273651123	0.6499383449554443	0.692535936832428	0.5418522357940674	0.5623611211776733
7	0.6917657256126404	0.5849161744117737	0.6508729457855225	0.6924021244049072	0.5433586835861206	0.5623138546943665
8	0.6914141774177551	0.6089369654655457	0.6483694314956665	0.6922100782394409	0.5425072312355042	0.5634151101112366
9	0.6909685730934143	0.6091989874839783	0.6503952741622925	0.6919611692428589	0.5398218631744385	0.563622236251831
10	0.6904513239860535	0.5992107391357422	0.6509473919868469	0.6917643547058105	0.5385119318962097	0.5644073486328125
11	0.689830482006073	0.6059733033180237	0.6508048176765442	0.6914666295051575	0.5402148365974426	0.565974235534668
12	0.689103364944458	0.6068738698959351	0.6509472131729126	0.6910631060600281	0.5428346991539001	0.5669236779212952
13	0.6882797479629517	0.6028130650520325	0.6504293084144592	0.6908722519874573	0.5388393998146057	0.5675783157348633
14	0.6873407363891602	0.6039101481437683	0.649280846118927	0.6901842951774597	0.5404767990112305	0.5681297779083252
15	0.6862806081771851	0.5955429673194885	0.648991048336029	0.690381646156311	0.5374639630317688	0.5685076713562012
16	0.6851599812507629	0.5969020128250122	0.6475629806518555	0.6891792416572571	0.5408697724342346	0.5695676803588867
17	0.6838069558143616	0.5939710736274719	0.6481502652168274	0.6893822550773621	0.5409352779388428	0.570632815361023
18	0.6822122931480408	0.6027966737747192	0.648117184638977	0.6885333061218262	0.5412627458572388	0.5724436044692993
19	0.6804670691490173	0.6021581292152405	0.6487970948219299	0.6877302527427673	0.5411317944526672	0.5739102363586426
20	0.6786143183708191	0.6011265516281128	0.6495389342308044	0.6889894008636475	0.5426381826400757	0.5755676031112671
21	0.6769102811813354	0.6012411713600159	0.6496538519859314	0.6860474348068237	0.5441446304321289	0.5738021731376648
22	0.6758289337158203	0.589615523815155	0.6498213410377502	0.6902922987937927	0.5394943952560425	0.5777451992034912
23	0.673645555973053	0.5973441004753113	0.6502386331558228	0.6874505877494812	0.5446031093597412	0.5777369141578674
24	0.6706286072731018	0.60394287109375	0.6511520147323608	0.6850250363349915	0.5436861515045166	0.576499879360199
25	0.6698600649833679	0.5965090394020081	0.6514901518821716	0.6907608509063721	0.5456510186195374	0.5811175107955933
26	0.6673623919487	0.6031078100204468	0.6522098779678345	0.6889774799346924	0.5471574664115906	0.5800700187683105
27	0.6646125316619873	0.6054493188858032	0.6536072492599487	0.685692548751831	0.5491878390312195	0.5785308480262756
28	0.6637569665908813	0.6030095815658569	0.6545905470848083	0.6949754357337952	0.5450615882873535	0.5830690264701843
29	0.6615750193595886	0.6047124862670898	0.6559747457504272	0.6898259520530701	0.5522661805152893	0.5823377370834351
30	0.6585056185722351	0.6100176572799683	0.65744948387146	0.6889673471450806	0.5539690852165222	0.5836291909217834
31	0.657008945941925	0.6112948656082153	0.6590651273727417	0.7035068273544312	0.5451270341873169	0.5873511433601379
32	0.6569684147834778	0.6053838133811951	0.6606273651123047	0.6880089640617371	0.5578988790512085	0.5862095355987549
33	0.6565775275230408	0.6079708933830261	0.6625847220420837	0.7035693526268005	0.5510872602462769	0.5891359448432922
34	0.6523982286453247	0.6109018921852112	0.6646034717559814	0.703113853931427	0.551152765750885	0.5907089710235596
35	0.6505018472671509	0.6138492226600647	0.6664006114006042	0.6903261542320251	0.5617631673812866	0.5913341045379639
36	0.6518837213516235	0.6150445342063904	0.6682189702987671	0.7148155570030212	0.5485983490943909	0.5950252413749695
37	0.6502196788787842	0.6109182834625244	0.6697741746902466	0.697634756565094	0.5590122938156128	0.5952169895172119
