epoch	loss	acc	auc_roc	val_loss	val_acc	val_auc_roc
1	0.693774402141571	0.5	0.4896389842033386	0.6930928826332092	0.512706458568573	0.5216655731201172
2	0.6930359601974487	0.4798946976661682	0.4877800941467285	0.6931241154670715	0.5	0.5031346082687378
3	0.693002462387085	0.5011132955551147	0.49632421135902405	0.6930672526359558	0.5069885849952698	0.5207372307777405
4	0.6929065585136414	0.5304264426231384	0.5120427012443542	0.6930301189422607	0.5	0.5526689291000366
5	0.6928343772888184	0.5	0.548751711845398	0.6929881572723389	0.5	0.5672910213470459
6	0.6927293539047241	0.5	0.5483807325363159	0.6929108500480652	0.5069885849952698	0.5664272904396057
7	0.6924723386764526	0.5225546360015869	0.5632830858230591	0.6928799152374268	0.5095298886299133	0.5631554126739502
8	0.692329466342926	0.5312254428863525	0.58038330078125	0.6927928328514099	0.5082592368125916	0.5662190318107605
9	0.6920934915542603	0.5381280183792114	0.6094583868980408	0.6927030682563782	0.5304955244064331	0.5624837279319763
10	0.6918185949325562	0.5791900157928467	0.6161925792694092	0.6926081776618958	0.5457433462142944	0.5619057416915894
11	0.6915262341499329	0.5792424082756042	0.6182402968406677	0.6924933791160583	0.5349428057670593	0.5613051056861877
12	0.6911429166793823	0.5669041872024536	0.6254419088363647	0.6923685073852539	0.5400254130363464	0.5606124997138977
13	0.6907163262367249	0.5796746611595154	0.631660521030426	0.6922163367271423	0.5279542803764343	0.5603735446929932
14	0.6902393698692322	0.5858044624328613	0.6320024728775024	0.6920405626296997	0.5279542803764343	0.56017005443573
15	0.6896626949310303	0.5854770541191101	0.6316956877708435	0.6918343901634216	0.5438373684883118	0.5594387054443359
16	0.6889643669128418	0.5844029784202576	0.6326003670692444	0.6916107535362244	0.5438373684883118	0.558247983455658
17	0.6881716847419739	0.5814035534858704	0.6319939494132996	0.6913411021232605	0.5285896062850952	0.5571444630622864
18	0.687253475189209	0.5855556130409241	0.6312001943588257	0.6910260319709778	0.529860258102417	0.556573748588562
19	0.6861810684204102	0.5870356559753418	0.6307162046432495	0.6906533241271973	0.531130850315094	0.5565656423568726
20	0.684937059879303	0.5858044624328613	0.6302938461303711	0.6902256608009338	0.5235069990158081	0.556520402431488
21	0.6834717988967896	0.5872714519500732	0.6300761699676514	0.6897571682929993	0.5235069990158081	0.5565705299377441
22	0.6817975640296936	0.5859354734420776	0.6302523612976074	0.6892426013946533	0.5209656953811646	0.5562669038772583
23	0.679943323135376	0.5873238444328308	0.630213737487793	0.6886780261993408	0.5228716731071472	0.5562499761581421
24	0.6778486371040344	0.587651252746582	0.6304006576538086	0.6881145238876343	0.5247776508331299	0.5566802620887756
25	0.6755526065826416	0.5893016457557678	0.6307735443115234	0.6874200701713562	0.5254129767417908	0.5564566850662231
26	0.6730917692184448	0.588345468044281	0.6308397054672241	0.6868398189544678	0.5216010212898254	0.557173490524292
27	0.6704729795455933	0.5901136994361877	0.6316698789596558	0.6860626339912415	0.5190597176551819	0.5569927096366882
28	0.6677506566047668	0.587428629398346	0.6321582794189453	0.6861928701400757	0.5158830881118774	0.5581858158111572
29	0.665355920791626	0.5931392908096313	0.6333132982254028	0.6855112314224243	0.5412960648536682	0.5568360686302185
