epoch	loss	acc	auc_roc	val_loss	val_acc	val_auc_roc
1	0.693575382232666	0.5	0.49514681100845337	0.6932728886604309	0.5	0.5037670731544495
2	0.6932664513587952	0.5	0.5056185126304626	0.6930922269821167	0.5	0.5340765118598938
3	0.6930010914802551	0.5	0.5800913572311401	0.6930363774299622	0.5110034346580505	0.5417993068695068
4	0.6928790211677551	0.5177822709083557	0.6074177026748657	0.6929835081100464	0.5102174282073975	0.5445836782455444
5	0.6927609443664551	0.5184863805770874	0.6130182147026062	0.6929254531860352	0.5244956612586975	0.5456652641296387
6	0.6926271319389343	0.5543129444122314	0.6189777255058289	0.6928532719612122	0.5322897434234619	0.5493390560150146
7	0.6924312710762024	0.5986704230308533	0.6342381238937378	0.6927710175514221	0.5186010003089905	0.5563652515411377
8	0.6922497749328613	0.5893207788467407	0.6456259489059448	0.6926687359809875	0.514605700969696	0.5590246915817261
9	0.692015528678894	0.580249547958374	0.6515234112739563	0.6925466656684875	0.5368090271949768	0.5581186413764954
10	0.6917359232902527	0.6053510904312134	0.6472982168197632	0.6924120783805847	0.5411972999572754	0.562375009059906
11	0.6914346218109131	0.60841304063797	0.6539074182510376	0.6922578811645508	0.5463715195655823	0.560913622379303
12	0.6910587549209595	0.6030095815658569	0.6523199081420898	0.6921042203903198	0.5422452092170715	0.5571991801261902
13	0.6906440854072571	0.5969511270523071	0.6458364725112915	0.691900372505188	0.5351061224937439	0.5598137378692627
14	0.6901065111160278	0.5997347235679626	0.6471453905105591	0.6916589140892029	0.5373984575271606	0.5609571933746338
15	0.689487636089325	0.5991616249084473	0.6468000411987305	0.6914238929748535	0.5402803421020508	0.5580620765686035
16	0.6887838244438171	0.5936599373817444	0.6431275010108948	0.6910997629165649	0.5421797037124634	0.5592480897903442
17	0.6879364848136902	0.5927265882492065	0.6423312425613403	0.6908392906188965	0.5402803421020508	0.5604962110519409
18	0.686942994594574	0.5933815836906433	0.6418270468711853	0.6905477046966553	0.5406733155250549	0.5600777864456177
19	0.6857863068580627	0.5924974083900452	0.6406396627426147	0.69011390209198	0.5417212247848511	0.5601549744606018
20	0.6844674348831177	0.5910891890525818	0.6397196650505066	0.6900731325149536	0.5379224419593811	0.561377763748169
21	0.682998538017273	0.5893699526786804	0.6396607756614685	0.6892956495285034	0.5437516570091248	0.5610637664794922
22	0.6813698410987854	0.5847033262252808	0.6382436752319336	0.6901276111602783	0.5369399785995483	0.5631685256958008
23	0.6796972751617432	0.5862424969673157	0.6386939883232117	0.6888723969459534	0.5431621670722961	0.5628845691680908
24	0.6777792572975159	0.584539532661438	0.6375530362129211	0.6898534893989563	0.5381189584732056	0.5650137662887573
25	0.6756798624992371	0.5854728817939758	0.6381614804267883	0.6896501183509827	0.5415247678756714	0.5658786296844482
26	0.6734362244606018	0.5847360491752625	0.6383178234100342	0.6900455951690674	0.5416557788848877	0.567277729511261
27	0.6711373925209045	0.5862588286399841	0.6388852596282959	0.6929474472999573	0.5381189584732056	0.5695418119430542
28	0.6690133213996887	0.5843266844749451	0.6398041248321533	0.6910795569419861	0.5419177412986755	0.5690450072288513
29	0.668282151222229	0.5855711102485657	0.6398382186889648	0.7020067572593689	0.5334686636924744	0.5728168487548828
30	0.6670677661895752	0.5861606001853943	0.6418259739875793	0.6957564949989319	0.5437516570091248	0.5732290744781494
31	0.6631811857223511	0.5889441967010498	0.6429194211959839	0.6947028040885925	0.5489913821220398	0.5739031434059143
32	0.6633661985397339	0.5915640592575073	0.6437767744064331	0.7057616114616394	0.5406078100204468	0.5766204595565796
33	0.6612712144851685	0.5872904062271118	0.6454232335090637	0.7065519094467163	0.5442101359367371	0.5778441429138184
34	0.6592664122581482	0.5901886224746704	0.6475378274917603	0.6999619603157043	0.5501703023910522	0.5787603259086609
35	0.6594591736793518	0.595739483833313	0.6493563652038574	0.7072317600250244	0.5479434132575989	0.5817344188690186
