epoch	loss	acc	auc_roc	val_loss	val_acc	val_auc_roc
1	0.6953188180923462	0.4985068440437317	0.49919864535331726	0.6946707963943481	0.5	0.5026018619537354
2	0.6939955949783325	0.49774715304374695	0.4979456067085266	0.6932066082954407	0.5114358067512512	0.5023071765899658
3	0.6928862929344177	0.5062608122825623	0.5114343762397766	0.6927666068077087	0.5050826072692871	0.5188232064247131
4	0.6916157603263855	0.5210352540016174	0.5309225916862488	0.6924068331718445	0.5076239109039307	0.5326170921325684
5	0.6870761513710022	0.5553649067878723	0.5839752554893494	0.6905330419540405	0.5292249321937561	0.5508178472518921
6	0.6702629923820496	0.6006575226783752	0.6492710113525391	0.6863348484039307	0.524142324924469	0.5480214357376099
7	0.6484073996543884	0.6148425340652466	0.6669274568557739	0.6922452449798584	0.5279542803764343	0.5422849655151367
8	0.6325754523277283	0.6243385672569275	0.682120144367218	0.6864239573478699	0.5324015021324158	0.5520480871200562
9	0.6207613348960876	0.63579922914505	0.6994212865829468	0.6874064207077026	0.5355781316757202	0.5569257140159607
10	0.6102132201194763	0.6505998969078064	0.7145736217498779	0.6880753636360168	0.5400254130363464	0.5586968660354614
11	0.6001098155975342	0.6595326662063599	0.725074291229248	0.7010570764541626	0.5406607389450073	0.5638359785079956
12	0.5911505818367004	0.667299747467041	0.7340512275695801	0.6913794875144958	0.5520965456962585	0.5663619041442871
13	0.5850111246109009	0.6687929034233093	0.7383642792701721	0.7095759510993958	0.536848783493042	0.557093620300293
14	0.5795744061470032	0.6739010810852051	0.7435249090194702	0.7043505907058716	0.5381194353103638	0.5619953870773315
15	0.5748854875564575	0.6776340007781982	0.7476211786270142	0.7140443921089172	0.5381194353103638	0.563545286655426
16	0.5716267824172974	0.6785115599632263	0.7504163980484009	0.716937780380249	0.54256671667099	0.5628252029418945
17	0.5684555172920227	0.6811573505401611	0.7525841593742371	0.728147566318512	0.5444726943969727	0.5596696138381958
18	0.5671314001083374	0.6824802160263062	0.7531079649925232	0.7049122452735901	0.5470139980316162	0.5686690807342529
19	0.562957763671875	0.6857154369354248	0.7587165832519531	0.7175068259239197	0.5476493239402771	0.5666573643684387
20	0.5610517263412476	0.685676097869873	0.7600752115249634	0.7318318486213684	0.5362134575843811	0.5677722096443176
21	0.5592973828315735	0.6870775818824768	0.7620216012001038	0.7136325240135193	0.5508258938789368	0.5644406080245972
22	0.5575804710388184	0.6884921789169312	0.7636669874191284	0.7149603366851807	0.5457433462142944	0.5638165473937988
23	0.5553178191184998	0.6892780661582947	0.7664256691932678	0.7060878872871399	0.5559085011482239	0.5764398574829102
24	0.5533958077430725	0.6928406953811646	0.7680752277374268	0.7108578681945801	0.5527318716049194	0.5763067007064819
25	0.5519325733184814	0.6930895447731018	0.7696221470832825	0.7077909111976624	0.5584498047828674	0.5782973766326904
26	0.5505595207214355	0.692421555519104	0.7712609767913818	0.721976101398468	0.5451080203056335	0.5718255043029785
27	0.549656331539154	0.6939408779144287	0.7715812921524048	0.7152081727981567	0.5533671975135803	0.5682992935180664
28	0.5477054715156555	0.6958138942718506	0.774333119392395	0.7064314484596252	0.5616264343261719	0.5772560834884644
29	0.5479068160057068	0.6957746148109436	0.7730303406715393	0.7143363356590271	0.5597204566001892	0.5760717391967773
30	0.5448104739189148	0.6984465718269348	0.7770820260047913	0.7033904790878296	0.5673443675041199	0.5801815986633301
31	0.5438908934593201	0.6987216472625732	0.7781361937522888	0.7225914001464844	0.5514612197875977	0.5740333795547485
