epoch	loss	acc	auc_roc	val_loss	val_acc	val_auc_roc
1	0.6933800578117371	0.5	0.5077604055404663	0.693763256072998	0.5	0.4620405435562134
2	0.6937423944473267	0.5	0.4979960322380066	0.6931964755058289	0.5	0.476962685585022
3	0.6931552290916443	0.5	0.5373775362968445	0.6932122707366943	0.5	0.5416070222854614
4	0.6931859254837036	0.5	0.5529322624206543	0.6932339668273926	0.5	0.5372631549835205
5	0.6932046413421631	0.5	0.5649045705795288	0.6931450366973877	0.5	0.5379301309585571
6	0.6931207180023193	0.5	0.5710184574127197	0.6931650638580322	0.5	0.5196565389633179
7	0.6931272149085999	0.5	0.5581235289573669	0.6931770443916321	0.5	0.55274498462677
8	0.6931399703025818	0.5	0.564069390296936	0.6931511759757996	0.5	0.5475518107414246
9	0.6931020021438599	0.5	0.5681248903274536	0.6931217312812805	0.5	0.551215648651123
10	0.6930757164955139	0.5001047849655151	0.5927742123603821	0.6931335926055908	0.5	0.5521039366722107
11	0.6930809020996094	0.5	0.6095736026763916	0.6931308507919312	0.5	0.5498783588409424
12	0.6930671334266663	0.5	0.61543869972229	0.6931127905845642	0.516581654548645	0.549439013004303
13	0.6930448412895203	0.5915544629096985	0.6114351153373718	0.6931282877922058	0.5	0.5478901863098145
14	0.6930437684059143	0.5	0.6128444075584412	0.693130612373352	0.5	0.5413336753845215
15	0.6930313110351562	0.5	0.6225559115409851	0.6931153535842896	0.49872449040412903	0.5411840081214905
16	0.693003237247467	0.498349666595459	0.6249154806137085	0.6931129097938538	0.5	0.5420007705688477
17	0.6929859519004822	0.5	0.6230915784835815	0.6931121349334717	0.5	0.5432860255241394
18	0.692966639995575	0.5	0.6231845617294312	0.6931031346321106	0.5	0.5426515340805054
19	0.6929395794868469	0.530806303024292	0.6255308389663696	0.6931010484695435	0.5025510191917419	0.5382555723190308
20	0.6929132342338562	0.5242573618888855	0.625821590423584	0.693098247051239	0.5	0.5383629202842712
21	0.6928783655166626	0.49827107787132263	0.6268289089202881	0.6930935978889465	0.5	0.5367522835731506
22	0.6928473114967346	0.5248598456382751	0.6250549554824829	0.6930811405181885	0.5216836929321289	0.5404486656188965
23	0.692802369594574	0.5905721187591553	0.6269211769104004	0.6930753588676453	0.5280612111091614	0.5409139394760132
24	0.6927584409713745	0.5802640318870544	0.6276695132255554	0.6930669546127319	0.5318877696990967	0.540591835975647
25	0.6927089691162109	0.5828443169593811	0.6254106760025024	0.6930591464042664	0.5178571343421936	0.5401623249053955
26	0.6926473379135132	0.5772253274917603	0.6275900602340698	0.6930539011955261	0.5089285969734192	0.5387957096099854
27	0.6925793886184692	0.5653716921806335	0.6282864809036255	0.6930418014526367	0.5255101919174194	0.5388412475585938
28	0.6925075650215149	0.5881751775741577	0.6280767917633057	0.6930278539657593	0.516581654548645	0.5398564338684082
29	0.6924241185188293	0.5878739356994629	0.6275724172592163	0.6930109262466431	0.5178571343421936	0.5407577753067017
30	0.692326545715332	0.585044801235199	0.6266825199127197	0.6930018663406372	0.5293367505073547	0.5402306318283081
31	0.6922175884246826	0.5858175754547119	0.626453697681427	0.6929929852485657	0.5102040767669678	0.5392089486122131
32	0.6921019554138184	0.5696285367012024	0.6263601779937744	0.6929612159729004	0.519132673740387	0.5400061011314392
33	0.6919402480125427	0.5863807797431946	0.6276980638504028	0.6929428577423096	0.5267857313156128	0.539833664894104
34	0.691767156124115	0.5856996774673462	0.6274222731590271	0.6929222345352173	0.519132673740387	0.5392056703567505
35	0.6915748715400696	0.5845471024513245	0.6268051862716675	0.6928924322128296	0.5267857313156128	0.5384865999221802
36	0.6913490295410156	0.5846649408340454	0.626124382019043	0.6928626894950867	0.5216836929321289	0.5378943681716919
37	0.6910858154296875	0.5838004946708679	0.6258648633956909	0.6928387880325317	0.5178571343421936	0.536361813545227
38	0.6907665133476257	0.5831325054168701	0.6259053945541382	0.6927968263626099	0.5140306353569031	0.5360299348831177
39	0.6904163956642151	0.5808927416801453	0.6254395246505737	0.6927884221076965	0.516581654548645	0.5357045531272888
40	0.6900418400764465	0.5757583975791931	0.6251041889190674	0.6927698850631714	0.5025510191917419	0.5370516180992126
41	0.6897227168083191	0.5704013109207153	0.6237226128578186	0.6930711269378662	0.5	0.5356752276420593
42	0.6894975304603577	0.5203803777694702	0.6245864629745483	0.6927294135093689	0.5038265585899353	0.5359713435173035
43	0.6888220310211182	0.5707811713218689	0.6242783069610596	0.6925591230392456	0.5255101919174194	0.5359746217727661
44	0.6881229877471924	0.5784565210342407	0.6238855123519897	0.6928788423538208	0.5	0.5359094738960266
45	0.6878295540809631	0.5527060031890869	0.6247941255569458	0.6925361752510071	0.5267857313156128	0.5366806983947754
46	0.6870405077934265	0.5759286284446716	0.6246375441551208	0.6923681497573853	0.516581654548645	0.5367132425308228
47	0.6861869096755981	0.5787315964698792	0.6237900257110596	0.692650318145752	0.5025510191917419	0.5364692211151123
48	0.6856546998023987	0.5710824131965637	0.6245808601379395	0.692396342754364	0.5306122303009033	0.5370418429374695
49	0.6848434805870056	0.5761644244194031	0.6242548227310181	0.6923156380653381	0.5153061151504517	0.5376633405685425
50	0.6838017702102661	0.5799627900123596	0.6240366697311401	0.692083477973938	0.5140306353569031	0.5376470685005188
51	0.6826518177986145	0.5805783867835999	0.6244760751724243	0.692013144493103	0.5242347121238708	0.5379009246826172
52	0.6817525625228882	0.5773956179618835	0.6242949962615967	0.693013072013855	0.5012755393981934	0.5373054146766663
53	0.6813365817070007	0.5721040368080139	0.6246080994606018	0.6927095651626587	0.5038265585899353	0.5388314723968506
54	0.6808881759643555	0.5707025527954102	0.6236891746520996	0.693184494972229	0.5025510191917419	0.5382327437400818
55	0.679073691368103	0.5767669081687927	0.6244802474975586	0.6917779445648193	0.5153061151504517	0.5389063358306885
56	0.6771706938743591	0.5799235105514526	0.6239770650863647	0.6920958161354065	0.5293367505073547	0.5396579504013062
57	0.6771474480628967	0.5745009779930115	0.6240890026092529	0.6936127543449402	0.5012755393981934	0.5398662090301514
58	0.6758577823638916	0.5782731771469116	0.6241747736930847	0.6912722587585449	0.519132673740387	0.5409529805183411
59	0.6735736131668091	0.5776051878929138	0.6237618923187256	0.6915111541748047	0.5344387888908386	0.5416427850723267
60	0.6733386516571045	0.5756142735481262	0.6240191459655762	0.6949828863143921	0.49872449040412903	0.5414215326309204
61	0.673076331615448	0.5788887739181519	0.6245525479316711	0.6910130977630615	0.5318877696990967	0.5424888134002686
62	0.6705949902534485	0.5760203003883362	0.6241762042045593	0.6908454895019531	0.5318877696990967	0.5429118275642395
63	0.6692233085632324	0.5772646069526672	0.6242499947547913	0.694963812828064	0.5063775777816772	0.5427881479263306
64	0.6696702241897583	0.5817703008651733	0.6249157786369324	0.6914482116699219	0.5369898080825806	0.5446298718452454
65	0.6691984534263611	0.575653612613678	0.6246119737625122	0.6924055218696594	0.5114796161651611	0.5446689128875732
66	0.6667969226837158	0.5808010697364807	0.6249856948852539	0.6922807097434998	0.5114796161651611	0.544734001159668
67	0.6657237410545349	0.5816524624824524	0.6254178285598755	0.690869152545929	0.5331632494926453	0.5456124544143677
68	0.666541576385498	0.5761381983757019	0.6253499388694763	0.6966627240180969	0.5063775777816772	0.5453782081604004
