epoch	loss	acc	auc_roc	val_loss	val_acc	val_auc_roc
1	0.6934810876846313	0.5	0.5100711584091187	0.6932924389839172	0.5	0.5244042873382568
2	0.6932716965675354	0.5	0.5272377133369446	0.6930963397026062	0.5	0.5394326448440552
3	0.6930340528488159	0.5	0.5701899528503418	0.6931118965148926	0.5	0.5442899465560913
4	0.6930140256881714	0.5	0.5776082277297974	0.6930632591247559	0.5	0.5452743172645569
5	0.6929381489753723	0.5	0.5442684292793274	0.692990243434906	0.5383008122444153	0.5472568273544312
6	0.6927889585494995	0.5346308946609497	0.5707017183303833	0.6929569840431213	0.5097492933273315	0.5456962585449219
7	0.6926731467247009	0.5333080291748047	0.572808563709259	0.6928961873054504	0.5090529322624207	0.5623365640640259
8	0.6925261616706848	0.533190131187439	0.6041043996810913	0.6928524374961853	0.5327298045158386	0.566378116607666
9	0.692405641078949	0.5658694505691528	0.6205050945281982	0.6927837133407593	0.5215877294540405	0.5659047961235046
10	0.6922188997268677	0.5497065782546997	0.6215491890907288	0.6927129626274109	0.5376044511795044	0.5635983943939209
11	0.6919915676116943	0.5710169076919556	0.6242625713348389	0.6926310062408447	0.5396935939788818	0.5596684217453003
12	0.6917444467544556	0.5601849555969238	0.6196901202201843	0.6925256848335266	0.535515308380127	0.5574327707290649
13	0.691436231136322	0.582988440990448	0.6199142932891846	0.6923860311508179	0.5292479395866394	0.5634005665779114
14	0.6910808086395264	0.5864331722259521	0.6283474564552307	0.6922421455383301	0.543175458908081	0.5617226362228394
15	0.6906497478485107	0.5795305967330933	0.6290485858917236	0.692103385925293	0.5396935939788818	0.5592688322067261
16	0.6901605725288391	0.5709907412528992	0.6272818446159363	0.6919057965278625	0.5396935939788818	0.5587072372436523
17	0.6895753145217896	0.5786006450653076	0.6271048784255981	0.6916429996490479	0.538997232913971	0.5591000318527222
18	0.6888427138328552	0.5861974358558655	0.6283998489379883	0.6913860440254211	0.5383008122444153	0.5588478446006775
19	0.6880794167518616	0.5865379571914673	0.6280897855758667	0.6910709738731384	0.538997232913971	0.5595258474349976
20	0.687123715877533	0.5817310214042664	0.6288849115371704	0.6907466053962708	0.5396935939788818	0.5583580732345581
21	0.6860451698303223	0.5810761451721191	0.6289002895355225	0.6903552412986755	0.5327298045158386	0.5575404763221741
22	0.6848534345626831	0.5861319303512573	0.6289072036743164	0.689922034740448	0.535515308380127	0.5572350025177002
23	0.6834570169448853	0.5861188173294067	0.6292397379875183	0.6894417405128479	0.538997232913971	0.556694746017456
24	0.681830644607544	0.5800151824951172	0.6296690702438354	0.6888356804847717	0.5362116694450378	0.5567927360534668
25	0.6800115704536438	0.5846911668777466	0.6299512386322021	0.6882604360580444	0.538997232913971	0.5567335486412048
26	0.6779747009277344	0.5844160914421082	0.6299322247505188	0.687658965587616	0.5348189473152161	0.55600905418396
